PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Michael Bandy,2567175,WR,DEN,@KC,,,,,,2,14,,,,,,17.90,,2,2,2,2,100,,,,87,2.40
Gunner Olszewski,2563329,WR,NYG,@LV,,,,,,1,19,,,,,,25.10,,1,1,1,1,100,,,,88,2.40
Adam Thielen,2541785,WR,PIT,@CLE,,,,,,2,14,,,,,,9.00,,2,2,2,5,40,,,,89,2.40
Keenan Allen,2540154,WR,LAC,HOU,,,,,,1,17,,,,,,20.10,,1,1,1,3,33,,,,90,2.20
Dont'e Thornton Jr.,2574312,WR,LV,NYG,,,,,,2,12,,,,,,22.00,,2,2,2,4,50,,,,91,2.20
Jake Bobo,2571378,WR,SEA,@CAR,,,,,,,,,,,,,17.70,,,,,,,,,,92,2.10
Isaiah Bond,2574663,WR,CLE,PIT,,,,,,1,16,,,,,,17.10,,1,1,1,1,100,,,,93,2.10
Ashton Dulin,2562646,WR,IND,JAX,,,,,,,,,,,,,12.10,,,,,,,,,,94,2.10
Tre Harris,2574515,WR,LAC,HOU,,,,7,,1,8,,,,,,20.10,1,1,2,1,1,100,,,,95,2.00
Konata Mumpfield,2574272,WR,LAR,@ATL,,,,,,2,10,,,,,,26.00,,2,2,2,5,40,,,,96,2.00
Jimmy Horn Jr.,2573985,WR,CAR,SEA,,,,,,2,9,,,,,,9.30,,2,2,2,2,100,,,,97,1.90
Josh Palmer,2566502,WR,BUF,PHI,,,,,,1,12,,,,,,24.90,,1,1,1,2,50,,,,98,1.70
Treylon Burks,2567643,WR,WAS,DAL,,,,,,1,11,,,,,,24.20,,1,1,1,2,50,,,,99,1.60
Chris Blair,2565588,WR,ATL,LAR,,,,,,,,,,,,,12.10,,,,,,,,,,100,1.50
DeMario Douglas,2570119,WR,NE,@NYJ,,,,,,1,10,,,,,,35.10,,1,1,1,2,50,,,,101,1.50
Laquon Treadwell,2555214,WR,IND,JAX,,,,,,,,,,,,,12.10,,,,,,,,,,102,1.50
Brycen Tremayne,2571665,WR,CAR,SEA,,,,,,,,,,,,,9.30,,,,,1,,,,,103,1.50
Dareke Young,2568291,WR,SEA,@CAR,,,,,,,,,,,,,17.70,,,,,1,,,,,104,1.50
Isaiah Hodgins,2563611,WR,NYG,@LV,,,,,,1,8,,,,,,25.10,,1,1,1,2,50,,,,105,1.30
Rashid Shaheed,2569110,WR,SEA,@CAR,,,,,,1,8,,,,,,17.70,,1,1,1,1,100,,,,106,1.30
Cedrick Wilson Jr.,2560936,WR,MIA,TB,,,,,,1,8,,,,,,15.80,,1,1,1,2,50,,,,107,1.30
Rashod Bateman,2565836,WR,BAL,@GB,,,,,,1,7,,,,,,12.20,,1,1,1,1,100,,,,108,1.20
Marquise Brown,2562379,WR,KC,DEN,,,,,,1,7,,,,,,4.40,,1,1,1,3,33,,,,109,1.20
DJ Moore,2560813,WR,CHI,@SF,,,,,,1,7,,,,,,29.00,,1,1,1,4,25,,,,110,1.20
Dontayvion Wicks,2569759,WR,GB,BAL,,,,,,1,7,,,,,,41.90,,1,1,1,1,100,,,,111,1.20
Cooper Kupp,2557898,WR,SEA,@CAR,,,,,,1,6,,,,,,17.70,,1,1,1,3,33,,,,112,1.10
Skyy Moore,2567805,WR,SF,CHI,,,,10,,,,,,,,,30.20,1,,1,,,,,,,113,1.00
James Proche,2563572,WR,TEN,NO,,,,,,1,5,,,,,,30.90,,1,1,1,5,20,,,,114,1.00
Kalif Raymond,2556661,WR,DET,@MIN,,,,,,1,5,,,,,,31.90,,1,1,1,2,50,,,,115,1.00
Arian Smith,2574450,WR,NYJ,NE,,,,,,1,5,,,,,,16.60,,1,1,1,1,100,,,,116,1.00
Malik Washington,2572255,WR,MIA,TB,,,,1,,1,4,,,,,,15.80,1,1,2,1,3,33,,,,117,1.00
Ke'Shawn Williams,2574505,WR,CIN,ARI,,,,,,1,5,,,,,,36.50,,1,1,1,1,100,,,,118,1.00
Darius Cooper,2574456,WR,PHI,@BUF,,,,,,1,4,,,,,,13.70,,1,1,1,1,100,,,,119,0.90
Malachi Corley,2572357,WR,CLE,PIT,,,,,,1,4,,,,,,17.10,,1,1,1,1,100,,,,120,0.90
Drake London,2567250,WR,ATL,LAR,,,,,,1,4,,,,,,12.10,,1,1,1,2,50,,,,121,0.90
Tyler Johnson,2565225,WR,NYJ,NE,,,,,,1,3,,,,,,16.60,,1,1,1,1,100,,,,122,0.80
Xavier Legette,2571889,WR,CAR,SEA,,,,,,1,3,,,,,,9.30,,1,1,1,1,100,,,,123,0.80
Jaylen Waddle,2566292,WR,MIA,TB,,,,7,,,,,,,,,15.80,1,,1,,1,,,,,124,0.70
Ronnie Bell,2570290,WR,NO,@TEN,,,,,,,,,,,,,40.50,,,,,,,,,,125,0.60
Jordan Whittington,2572216,WR,LAR,@ATL,,,,,,,,,,,,,26.00,,,,,,,,,,126,0.60
Xavier Worthy,2572186,WR,KC,DEN,,,,1,,,,,,,,,4.40,1,,1,,3,,,,,127,0.10
Davante Adams,2543495,WR,LAR,@ATL,,,,,,,,,,,,,26.00,,,,,,,,,,128,0.00
Ife Adeyi,2574628,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,129,0.00
Nelson Agholor,2552600,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,130,0.00
Jamal Agnew,2558821,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,131,0.00
Brandon Aiyuk,2565093,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,132,0.00
Ajou Ajou,2574182,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,133,0.00
Kelly Akharaiyi,2573955,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,134,0.00
Maurice Alexander,2569528,WR,CHI,@SF,,,,,,,,,,,,,29.00,,,,,,,,,,135,0.00
Kazmeir Allen,2571641,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,136,0.00
Andrew Armstrong,2574316,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,137,0.00
Tutu Atwell,2566196,WR,LAR,@ATL,,,,,,,,,,,,,26.00,,,,,1,,,,,138,0.00
Calvin Austin III,2568132,WR,PIT,@CLE,,,,,,,,,,,,,9.00,,,,,,,,,,139,0.00
Andre Baccellia,2564250,WR,ARI,@CIN,,,,,,,,,,,,,20.80,,,,,,,,,,140,0.00
Alex Bachman,2563301,WR,LV,NYG,,,,,,,,,,,,,22.00,,,,,,,,,,141,0.00
Elijhah Badger,2574238,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,142,0.00
Javon Baker,2572285,WR,SF,CHI,,,,,,,,,,,,,30.20,,,,,,,,,,143,0.00
Kawaan Baker,2566349,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,144,0.00
Monaray Baldwin,2574318,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,145,0.00
Jahmal Banks,2573923,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,146,0.00
Jack Bech,2574285,WR,LV,NYG,,,,,,,,,,,,,22.00,,,,,,,,,,147,0.00
Odell Beckham Jr.,2543496,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,148,0.00
David Bell,2567460,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,149,0.00
Junior Bergen,2574535,WR,SF,CHI,,,,,,,,,,,,,30.20,,,,,,,,,,150,0.00
Braxton Berrios,2560975,WR,HOU,@LAC,,,,,,,,,,,,,42.60,,,,,,,,,,151,0.00
Tarik Black,2565594,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,152,0.00
DeMeer Blankumsee,2574364,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,153,0.00
Jordan Bly,2574415,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,154,0.00
Silas Bolden,2574339,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,155,0.00
Kayshon Boutte,2570092,WR,NE,@NYJ,,,,,,,,,,,,,35.10,,,,,,,,,,156,0.00
Tyler Boyd,2555466,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,157,0.00
Miles Boykin,2562631,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,158,0.00
Chandler Brayboy,2574208,WR,JAX,@IND,,,,,,,,,,,,,25.80,,,,,,,,,,159,0.00
Tyrone Broden,2574555,WR,SEA,@CAR,,,,,,,,,,,,,17.70,,,,,,,,,,160,0.00
Ja'Corey Brooks,2574606,WR,WAS,DAL,,,,,,,,,,,,,24.20,,,,,,,,,,161,0.00
Jalen Brooks,2569696,WR,ARI,@CIN,,,,,,,,,,,,,20.80,,,,,,,,,,162,0.00
Dyami Brown,2566586,WR,JAX,@IND,,,,,,,,,,,,,25.80,,,,,,,,,,163,0.00
Noah Brown,2558091,WR,WAS,DAL,,,,,,,,,,,,,24.20,,,,,,,,,,164,0.00
Sam Brown Jr.,2574623,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,165,0.00
Jason Brownlee,2570608,WR,KC,DEN,,,,,,,,,,,,,4.40,,,,,,,,,,166,0.00
Pat Bryant,2574086,WR,DEN,@KC,,,,,,,,,,,,,17.90,,,,,,,,,,167,0.00
Cole Burgess,2572983,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,168,0.00
Jermaine Burton,2571922,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,169,0.00
Deon Cain,2560987,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,170,0.00
Marquez Callaway,2565310,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,171,0.00
Dalen Cambre,2574416,WR,NYG,@LV,,,,,,,,,,,,,25.10,,,,,,,,,,172,0.00
Dalevon Campbell,2574508,WR,LAC,HOU,,,,,,,,,,,,,20.10,,,,,,,,,,173,0.00
Parris Campbell,2562495,WR,DAL,@WAS,,,,,,,,,,,,,37.10,,,,,,,,,,174,0.00
Cam Camper,2574209,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,175,0.00
DeAndre Carter,2553502,WR,CLE,PIT,,,,,,,,,,,,,17.10,,,,,,,,,,176,0.00
Joshua Cephus,2573193,WR,JAX,@IND,,,,,,,,,,,,,25.80,,,,,,,,,,177,0.00
Quintez Cephus,2563926,WR,HOU,@LAC,,,,,,,,,,,,,42.60,,,,,,,,,,178,0.00
DJ Chark,2561018,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,179,0.00
Irvin Charles,2568021,WR,NYJ,NE,,,,,,,,,,,,,16.60,,,,,,,,,,180,0.00
Dan Chisena,2564514,WR,CAR,SEA,,,,,,,,,,,,,9.30,,,,,,,,,,181,0.00
Robbie Chosen,2556462,WR,WAS,DAL,,,,,,,,,,,,,24.20,,,,,,,,,,182,0.00
Chase Claypool,2564970,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,183,0.00
Keon Coleman,2571859,WR,BUF,PHI,,,,,,,,,,,,,24.90,,,,,,,,,,184,0.00
Beaux Collins,2574418,WR,NYG,@LV,,,,,,,,,,,,,25.10,,,,,,,,,,185,0.00
Elijah Cooks,2571029,WR,NO,@TEN,,,,,,,,,,,,,40.50,,,,,,,,,,186,0.00
Amari Cooper,2552487,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,187,0.00
Chase Cota,2570948,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,188,0.00
Britain Covey,2568066,WR,PHI,@BUF,,,,,,,,,,,,,13.70,,,,,,,,,,189,0.00
Jacob Cowing,2572492,WR,SF,CHI,,,,,,,,,,,,,30.20,,,,,,,,,,190,0.00
River Cracraft,2559485,WR,WAS,DAL,,,,,,,,,,,,,24.20,,,,,,,,,,191,0.00
Jalen Cropper,2570870,WR,DAL,@WAS,,,,,,,,,,,,,37.10,,,,,,,,,,192,0.00
Malik Cunningham,2571222,WR,DET,@MIN,,,,,,,,,,,,,31.90,,,,,,,,,,193,0.00
Mac Dalena,2574244,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,194,0.00
Roderick Daniels Jr.,2574660,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,195,0.00
Derius Davis,2570272,WR,LAC,HOU,,,,,,,,,,,,,20.10,,,,,,,,,,196,0.00
Gabe Davis,2563602,WR,BUF,PHI,,,,,,,,,,,,,24.90,,,,,1,,,,,197,0.00
Joaquin Davis,2574089,WR,MIN,DET,,,,,,,,,,,,,17.50,,,,,,,,,,198,0.00
Kaden Davis,2568732,WR,CLE,PIT,,,,,,,,,,,,,17.10,,,,,,,,,,199,0.00
Tank Dell,2569813,WR,HOU,@LAC,,,,,,,,,,,,,42.60,,,,,,,,,,200,0.00
Moochie Dixon,2574399,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,201,0.00
Phillip Dorsett,2552424,WR,LV,NYG,,,,,,,,,,,,,22.00,,,,,,,,,,202,0.00
Greg Dortch,2562645,WR,ARI,@CIN,,,,,,,,,,,,,20.80,,,,,,,,,,203,0.00
Jahan Dotson,2568321,WR,PHI,@BUF,,,,,,,,,,,,,13.70,,,,,1,,,,,204,0.00
Colton Dowell,2569801,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,205,0.00
Dylan Drummond,2571446,WR,ATL,LAR,,,,,,,,,,,,,12.10,,,,,,,,,,206,0.00
Grant DuBose,2569786,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,207,0.00
Devin Duvernay,2563551,WR,CHI,@SF,,,,,,,,,,,,,29.00,,,,,1,,,,,208,0.00
Tru Edwards,2574266,WR,LAR,@ATL,,,,,,,,,,,,,26.00,,,,,,,,,,209,0.00
Dee Eskridge,2566553,WR,MIA,TB,,,,,,,,,,,,,15.80,,,,,,,,,,210,0.00
Erik Ezukanma,2567889,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,211,0.00
Simi Fehoko,2566004,WR,ARI,@CIN,,,,,,,,,,,,,20.80,,,,,,,,,,212,0.00
Da'Quan Felton,2574420,WR,NYG,@LV,,,,,,,,,,,,,25.10,,,,,,,,,,213,0.00
Tai Felton,2574344,WR,MIN,DET,,,,,,,,,,,,,17.50,,,,,,,,,,214,0.00
Dez Fitzpatrick,2566109,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,215,0.00
Dontae Fleming,2574345,WR,MIN,DET,,,,,,,,,,,,,17.50,,,,,,,,,,216,0.00
Luke Floriea,2574044,WR,CLE,PIT,,,,,,,,,,,,,17.10,,,,,,,,,,217,0.00
Ryan Flournoy,2571970,WR,DAL,@WAS,,,,,,,,,,,,,37.10,,,,,,,,,,218,0.00
Bryce Ford-Wheaton,2570590,WR,NYG,@LV,,,,,,,,,,,,,25.10,,,,,,,,,,219,0.00
Montorie Foster Jr,2574559,WR,SEA,@CAR,,,,,,,,,,,,,17.70,,,,,,,,,,220,0.00
Zakhari Franklin,2574291,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,221,0.00
Russell Gage,2561061,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,222,0.00
Michael Gallup,2560735,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,223,0.00
Jacolby George,2573981,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,224,0.00
Jaelen Gill,2573785,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,225,0.00
Xavier Gipson,2570614,WR,NYG,@LV,,,,,,,,,,,,,25.10,,,,,,,,,,226,0.00
Stephen Gosnell,2573958,WR,BUF,PHI,,,,,,,,,,,,,24.90,,,,,,,,,,227,0.00
Anthony Gould,2572120,WR,IND,JAX,,,,,,,,,,,,,12.10,,,,,,,,,,228,0.00
Danny Gray,2568210,WR,PHI,@BUF,,,,,,,,,,,,,13.70,,,,,,,,,,229,0.00
Bryson Green,2574483,WR,ARI,@CIN,,,,,,,,,,,,,20.80,,,,,,,,,,230,0.00
Garrett Greene,2574586,WR,TB,@MIA,,,,,,,,,,,,,52.20,,,,,,,,,,231,0.00
Luke Grimm,2574512,WR,LAC,HOU,,,,,,,,,,,,,20.10,,,,,,,,,,232,0.00
Xavier Guillory,2573929,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,233,0.00
KJ Hamler,2563890,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,234,0.00
Mecole Hardman,2562580,WR,BUF,PHI,,,,,,,,,,,,,24.90,,,,,,,,,,235,0.00
Kelvin Harmon,2562577,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,236,0.00
Jacob Harris,2566220,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,237,0.00
Marvin Harrison Jr.,2572411,WR,ARI,@CIN,,,,,,,,,,,,,20.80,,,,,1,,,,,238,0.00
Malik Heath,2570518,WR,ATL,LAR,,,,,,,,,,,,,12.10,,,,,,,,,,239,0.00
A.J. Henning,2574324,WR,MIA,TB,,,,,,,,,,,,,15.80,,,,,,,,,,240,0.00
Julian Hicks,2572799,WR,GB,BAL,,,,,,,,,,,,,41.90,,,,,,,,,,241,0.00
Tyreek Hill,2556214,WR,MIA,TB,,,,,,,,,,,,,15.80,,,,,,,,,,242,0.00
KhaDarel Hodge,2561653,WR,ATL,LAR,,,,,,,,,,,,,12.10,,,,,,,,,,243,0.00
Traeshon Holden,2574076,WR,DAL,@WAS,,,,,,,,,,,,,37.10,,,,,,,,,,244,0.00
Jimmy Holiday,2574247,WR,KC,DEN,,,,,,,,,,,,,4.40,,,,,,,,,,245,0.00
Mack Hollins,2558262,WR,NE,@NYJ,,,,,,,,,,,,,35.10,,,,,,,,,,246,0.00
DeAndre Hopkins,2540165,WR,BAL,@GB,,,,,,,,,,,,,12.20,,,,,1,,,,,247,0.00
Tory Horton,2574561,WR,SEA,@CAR,,,,,,,,,,,,,17.70,,,,,,,,,,248,0.00
Dennis Houston,2568693,WR,TB,@MIA,,,,,,,,,,,,,52.20,,,,,,,,,,249,0.00
Kobe Hudson,2573986,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,250,0.00
Travis Hunter,2574217,WR,JAX,@IND,,,,,,,,,,,,,25.80,,,,,,,,,,251,0.00
Jalin Hyatt,2570152,WR,NYG,@LV,,,,,,,,,,,,,25.10,,,,,,,,,,252,0.00
Trenton Irwin,2562900,WR,NYJ,NE,,,,,,,,,,,,,16.60,,,,,,,,,,253,0.00
Andy Isabella,2562669,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,254,0.00
Qadir Ismail,2573857,WR,CHI,@SF,,,,,,,,,,,,,29.00,,,,,,,,,,255,0.00
Courtney Jackson,2574091,WR,SEA,@CAR,,,,,,,,,,,,,17.70,,,,,,,,,,256,0.00
Daniel Jackson,2574172,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,257,0.00
Giles Jackson,2574460,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,258,0.00
JaQuae Jackson,2572875,WR,LAC,HOU,,,,,,,,,,,,,20.10,,,,,,,,,,259,0.00
Jha'Quan Jackson,2572069,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,260,0.00
John Jackson,2573843,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,261,0.00
Ketron Jackson Jr.,2574297,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,262,0.00
Lucky Jackson,2571730,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,263,0.00
Trishton Jackson,2564355,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,264,0.00
Jadon Janke,2573157,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,265,0.00
Rakim Jarrett,2571575,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,266,0.00
John Jiles,2573491,WR,NE,@NYJ,,,,,,,,,,,,,35.10,,,,,,,,,,267,0.00
Brandon Johnson,2568738,WR,PIT,@CLE,,,,,,,,,,,,,9.00,,,,,,,,,,268,0.00
Collin Johnson,2564202,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,269,0.00
Cornelius Johnson,2572474,WR,BAL,@GB,,,,,,,,,,,,,12.20,,,,,,,,,,270,0.00
Diontae Johnson,2562674,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,271,0.00
Jaylen Johnson,2573791,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,272,0.00
Johnny Johnson III,2568879,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,273,0.00
Kameron Johnson,2573572,WR,TB,@MIA,,,,,,,,,,,,,52.20,,,,,,,,,,274,0.00
Kisean Johnson,2574051,WR,GB,BAL,,,,,,,,,,,,,41.90,,,,,,,,,,275,0.00
Xavier Johnson,2572911,WR,CIN,ARI,,,,,,,,,,,,,36.50,,,,,,,,,,276,0.00
Charlie Jones,2569645,WR,CIN,ARI,,,,,,,,,,,,,36.50,,,,,,,,,,277,0.00
J.J. Jones,2574219,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,278,0.00
Jacoby Jones,2574610,WR,WAS,DAL,,,,,,,,,,,,,24.20,,,,,,,,,,279,0.00
Jaylen Jones,2574516,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,280,0.00
Jeshaun Jones,2573298,WR,MIN,DET,,,,,,,,,,,,,17.50,,,,,,,,,,281,0.00
Tim Jones,2565624,WR,JAX,@IND,,,,,,,,,,,,,25.80,,,,,,,,,,282,0.00
Zay Jones,2557863,WR,ARI,@CIN,,,,,,,,,,,,,20.80,,,,,,,,,,283,0.00
Tyler Kahmann,2574189,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,284,0.00
Jakobie Keeney-James,2574113,WR,GB,BAL,,,,,,,,,,,,,41.90,,,,,,,,,,285,0.00
Josh Kelly,2574078,WR,HOU,@LAC,,,,,,,,,,,,,42.60,,,,,,,,,,286,0.00
Tom Kennedy,2563319,WR,DET,@MIN,,,,,,,,,,,,,31.90,,,,,,,,,,287,0.00
Ramel Keyton,2573232,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,288,0.00
Keith Kirkwood,2561224,WR,BAL,@GB,,,,,,,,,,,,,12.20,,,,,,,,,,289,0.00
Malik Knowles,2571216,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,290,0.00
KeAndre Lambert-Smith,2574521,WR,LAC,HOU,,,,,,,,,,,,,20.10,,,,,1,,,,,291,0.00
Matt Landers,2571351,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,292,0.00
Jaylin Lane,2574612,WR,WAS,DAL,,,,,,,,,,,,,24.20,,,,,,,,,,293,0.00
Gage Larvadain,2574054,WR,CLE,PIT,,,,,,,,,,,,,17.10,,,,,,,,,,294,0.00
Darius Lassiter,2574222,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,295,0.00
Allen Lazard,2560787,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,296,0.00
Montana Lemonious-Craig,2574622,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,297,0.00
Robert Lewis,2574353,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,298,0.00
Dominic Lovett,2574115,WR,DET,@MIN,,,,,,,,,,,,,31.90,,,,,,,,,,299,0.00
T.J. Luther,2570599,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,300,0.00
Phil Lutz,2574668,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,301,0.00
Terrace Marshall Jr.,2565902,WR,PHI,@BUF,,,,,,,,,,,,,13.70,,,,,,,,,,302,0.00
Tay Martin,2569254,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,303,0.00
Jesse Matthews,2571011,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,304,0.00
Jamoi Mayes,2574034,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,305,0.00
Luke McCaffrey,2572576,WR,WAS,DAL,,,,,,,,,,,,,24.20,,,,,,,,,,306,0.00
Ray-Ray McCloud,2560801,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,307,0.00
Nate McCollum,2574619,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,308,0.00
Lance McCutcheon,2567847,WR,TEN,NO,,,,,,,,,,,,,30.90,,,,,,,,,,309,0.00
Cade McDonald,2574058,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,310,0.00
