PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Jesse Matthews,2571011,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,234,0.00
Jamoi Mayes,2574034,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,235,0.00
Luke McCaffrey,2572576,WR,WAS,@PHI,,,,,,,,,,,,,0.00,,,,,,,,,,236,0.00
Ray-Ray McCloud,2560801,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,237,0.00
Nate McCollum,2574619,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,238,0.00
Ladd McConkey,2572477,WR,LAC,@DEN,,,,,,,,,,,,,0.00,,,,,,,,,,239,0.00
Lance McCutcheon,2567847,WR,TEN,@JAX,,,,,,,,,,,,,0.00,,,,,,,,,,240,0.00
Cade McDonald,2574058,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,241,0.00
Terry McLaurin,2562489,WR,WAS,@PHI,,,,,,4,57,,,,,,0.00,,4,4,4,4,100,,,,242,0.00
Jalen McMillan,2572552,WR,TB,CAR,,,,,,1,11,,,,,,0.00,,1,1,1,1,100,,,,243,0.00
Tetairoa McMillan,2573992,WR,CAR,@TB,,,,,,4,85,,,,,1,0.00,,4,4,4,6,67,,,,244,0.00
Bub Means,2572324,WR,NO,@ATL,,,,,,,,,,,,,0.00,,,,,,,,,,245,0.00
