PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Michael Carter,2566382,RB,ARI,@HOU,,,,56,,4,38,,,,,,13.40,14,4,18,4,4,100,,,,22,11.40
Woody Marks,2574174,RB,HOU,ARI,,,,30,,1,8,,,1,,,30.83,7,1,8,1,1,100,,,,23,11.33
Malik Davis,2568672,RB,DAL,MIN,,,,21,1,2,16,,,,,,29.80,8,2,10,2,3,67,,3,,24,10.70
RJ Harvey,2574090,RB,DEN,GB,,,,65,1,,,,,,,1,12.00,19,,19,,1,,,3,1,25,10.50
Rasheen Ali,2571823,RB,BAL,@CIN,,,,,,2,32,1,,,,,26.80,,2,2,2,2,100,,,,26,10.20
Derrick Henry,2556075,RB,BAL,@CIN,,,,100,,,,,,,,,26.80,11,,11,,,,,,,27,10.00
Devin Neal,2574402,RB,NO,CAR,,,,28,1,1,4,,,,,,17.40,7,1,8,1,1,100,,,,28,9.70
David Montgomery,2562502,RB,DET,@LAR,,,,32,1,,,,,,,,18.50,7,,7,,1,,,2,1,29,9.20
Rhamondre Stevenson,2566343,RB,NE,BUF,,,,50,,3,27,,,,,,38.30,6,3,9,3,3,100,,,,30,9.20
Bhayshul Tuten,2574235,RB,JAX,NYJ,,,,7,,1,16,1,,,,,40.90,1,1,2,1,1,100,1,,,31,8.80
Ameer Abdullah,2552374,RB,IND,@SEA,,,,15,,5,32,,,,,,23.30,4,5,9,5,5,100,,,,32,8.70
Omarion Hampton,2574514,RB,LAC,@KC,,,,61,,1,4,,,,,,14.87,15,1,16,1,1,100,,,,33,8.07
Aaron Jones,2558116,RB,MIN,@DAL,,,,34,,3,31,,,,,,17.00,12,3,15,3,3,100,,,,34,8.00
Jahmyr Gibbs,2569747,RB,DET,@LAR,,,,38,,4,20,,,,,,18.50,13,4,17,4,7,57,,,,35,7.80
Bucky Irving,2572546,RB,TB,ATL,,,,60,,1,11,,,,,,17.40,16,1,17,1,3,33,,,,36,7.60
Kimani Vidal,2572486,RB,LAC,@KC,,,,33,,1,15,,,,,,14.87,12,1,13,1,1,100,,,,37,6.80
Sean Tucker,2571629,RB,TB,ATL,,,,7,1,,,,,,,,17.40,4,,4,,,,,2,2,38,6.70
Keaton Mitchell,2570428,RB,BAL,@CIN,,,,66,,,,,,,,,26.80,8,,8,,1,,,,,39,6.60
Audric Estimé,2571994,RB,NO,CAR,,,,11,,3,39,,,,,,17.40,3,3,6,3,3,100,,,,40,6.50
Jaylen Warren,2568493,RB,PIT,MIA,,,,33,,3,15,,,,,,22.80,12,3,15,3,3,100,,,,41,6.30
Ashton Jeanty,2574298,RB,LV,@PHI,,,,35,,4,7,,,,,,7.30,9,4,13,4,6,67,,,,42,6.20
C.J. Ham,2556803,RB,MIN,@DAL,,,,1,1,,,,,,,,17.00,1,,1,,,,,,,43,6.10
Dare Ogunbowale,2559362,RB,HOU,ARI,,,,2,,3,32,,,,,,30.83,5,3,8,3,4,75,,,,44,6.10
Tank Bigsby,2569882,RB,PHI,LV,,,,57,,,,,,,,,21.90,17,,17,,1,,,,,45,5.70
Breece Hall,2568030,RB,NYJ,@JAX,,,,23,,2,14,,,,,,20.20,12,2,14,2,2,100,,,,46,4.70
Tyjae Spears,2569795,RB,TEN,@SF,,,,34,,2,2,,,,,,23.80,3,2,5,2,2,100,,,,47,4.60
Chuba Hubbard,2565899,RB,CAR,@NO,,,,29,,1,9,,,,,,16.20,8,1,9,1,1,100,,,,48,4.30
Ty Johnson,2562293,RB,BUF,@NE,,,,13,,3,15,,,,,,36.20,4,3,7,3,3,100,,,,49,4.30
Kareem Hunt,2557917,RB,KC,LAC,,,,12,,1,8,,,,,,6.20,6,1,7,1,2,50,,,,50,4.00
Hunter Luepke,2570882,RB,DAL,MIN,,,,16,,2,14,,,,,,29.80,3,2,5,2,2,100,,,,51,4.00
Chris Brooks,2571114,RB,GB,@DEN,,,,10,,1,6,,,,,,25.80,2,1,3,1,2,50,,,,52,3.30
Kyle Monangai,2574015,RB,CHI,CLE,,,,33,,,,,,,,,26.00,11,,11,,2,,,,,53,3.30
Quinshon Judkins,2574053,RB,CLE,@CHI,,,,21,,3,-4,,,,,,4.90,12,3,15,3,4,75,,,,54,3.20
Zach Charbonnet,2570335,RB,SEA,IND,,,,31,,,,,,,,,5.50,8,,8,,1,,,,,55,3.10
Rachaad White,2568315,RB,TB,ATL,,,,20,,1,6,,,,,,17.40,1,1,2,1,1,100,,,,56,3.10
Tyler Goodson,2567595,RB,IND,@SEA,,,,,,,,,,,,,23.30,,,,,,,,,,57,3.00
Jordan Mason,2569257,RB,MIN,@DAL,,,,29,,,,,,,,,17.00,10,,10,,,,,,,58,2.90
Samaje Perine,2558138,RB,CIN,BAL,,,,42,,1,1,,,,,1,16.80,14,1,15,1,1,100,,,,59,2.80
Kenneth Walker III,2568282,RB,SEA,IND,,,,17,,1,2,,,,,,5.50,9,1,10,1,1,100,,,,60,2.40
Jeremy McNichols,2557977,RB,WAS,@NYG,,,,6,,1,16,,,,,1,15.80,9,1,10,1,1,100,,,,61,2.20
LeQuint Allen Jr.,2574207,RB,JAX,NYJ,,,,11,,1,5,,,,,,40.90,4,1,5,1,1,100,,,,62,2.10
Isiah Pacheco,2567808,RB,KC,LAC,,,,21,,,,,,,,,6.20,11,,11,,,,,,,63,2.10
Brian Robinson,2568348,RB,SF,TEN,,,,21,,,,,,,,,20.00,9,,9,,,,,,,64,2.10
Andrew Beck,2562626,RB,NYJ,@JAX,,,,5,,,,,,,,,20.20,1,,1,,1,,,,,65,2.00
Devin Singletary,2562734,RB,NYG,WAS,,,,13,,1,1,,,,,,25.10,5,1,6,1,1,100,,,,66,1.90
Tyler Allgeier,2567232,RB,ATL,@TB,,,,18,,,,,,,,,27.30,2,,2,,,,,,,67,1.80
Ray Davis,2571862,RB,BUF,@NE,,,,,,1,13,,,,,,36.20,,1,1,1,1,100,,,,68,1.80
Trayveon Williams,2562600,RB,CLE,@CHI,,,,3,,2,4,,,,,,4.90,1,2,3,2,2,100,,,,69,1.70
Jaylen Wright,2572261,RB,MIA,@PIT,,,,2,,1,9,,,,,,18.20,1,1,2,1,1,100,,,,70,1.60
Ronnie Rivers,2569185,RB,LAR,DET,,,,,,,,,,,,,37.40,,,,,,,,,,71,1.50
Sione Vaki,2572021,RB,DET,@LAR,,,,,,,,,,,,,18.50,,,,,,,,,,72,1.50
Evan Hull,2569846,RB,NO,CAR,,,,12,,,,,,,,,17.40,4,,4,,,,,,,73,1.20
Kyle Juszczyk,2540230,RB,SF,TEN,,,,,,1,7,,,,,,20.00,,1,1,1,1,100,,,,74,1.20
Emari Demercado,2571065,RB,ARI,@HOU,,,,1,,2,,,,,,,13.40,1,2,3,2,3,67,,,,75,1.10
Corey Kiner,2574541,RB,ARI,@HOU,,,,11,,,,,,,,,13.40,2,,2,,,,,,,76,1.10
Alec Ingold,2562288,RB,MIA,@PIT,,,,,,1,4,,,,,,18.20,,1,1,1,1,100,,,,77,0.90
Kalel Mullings,2574156,RB,TEN,@SF,,,,3,,,,,,,,,23.80,1,,1,,,,,,,78,0.90
Raheem Mostert,2553728,RB,LV,@PHI,,,,,,1,2,,,,,,7.30,,1,1,1,1,100,,,,79,0.70
Tyler Badie,2567265,RB,DEN,GB,,,,,,1,1,,,,,,12.00,,1,1,1,1,100,,,,80,0.60
British Brooks,2573686,RB,HOU,ARI,,,,,,,,,,,,,30.83,,,,,,,,,,81,0.60
Brittain Brown,2567868,RB,CHI,CLE,,,,,,,,,,,,,26.00,,,,,,,,,,82,0.60
Julius Chestnut,2568804,RB,TEN,@SF,,,,,,,,,,,,,23.80,,,,,,,,,,83,0.60
Khalil Herbert,2565926,RB,NYJ,@JAX,,,,5,,,,,,,,,20.20,2,,2,,1,,,,,84,0.50
Adam Prentice,2566872,RB,DEN,GB,,,,-1,,,,,,,,,12.00,1,,1,,,,,,,85,0.50
Kaleb Johnson,2574496,RB,PIT,MIA,,,,4,,,,,,,,,22.80,2,,2,,,,,,,86,0.40
Dylan Laube,2572231,RB,LV,@PHI,,,,4,,,,,,,,,7.30,2,,2,,,,,,,87,0.40
Jaleel McLaughlin,2570942,RB,DEN,GB,,,,4,,,,,,,,,12.00,2,,2,,,,,,,88,0.40
Emanuel Wilson,2570912,RB,GB,@DEN,,,,3,,,,,,,,,25.80,2,,2,,,,,,,89,0.30
Brashard Smith,2574256,RB,KC,LAC,,,,1,,,,,,,,,6.20,2,,2,,,,,,,90,0.10
Israel Abanikanda,2570188,RB,DAL,MIN,,,,,,,,,,,,,29.80,,,,,,,,,,91,0.00
Salvon Ahmed,2565090,RB,IND,@SEA,,,,,,,,,,,,,23.30,,,,,,,,,,92,0.00
Cam Akers,2564319,RB,SEA,IND,,,,,,,,,,,,,5.50,,,,,,,,,,93,0.00
Braelon Allen,2572354,RB,NYJ,@JAX,,,,,,,,,,,,,20.20,,,,,,,,,,94,0.00
Emani Bailey,2572805,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,95,0.00
Rushawn Baker,2574413,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,96,0.00
Trey Benson,2572405,RB,ARI,@HOU,,,,,,,,,,,,,13.40,,,,,,,,,,97,0.00
Ulysses Bentley IV,2574183,RB,IND,@SEA,,,,,,,,,,,,,23.30,,,,,,,,,,98,0.00
Micah Bernard,2574143,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,99,0.00
Raheem Blackshear,2569477,RB,NYJ,@JAX,,,,,,,,,,,,,20.20,,,,,,,,,,100,0.00
Jaydon Blue,2574068,RB,DAL,MIN,,,,,,,,,,,,,29.80,,,,,,,,,,101,0.00
Mike Boone,2561099,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,102,0.00
Gary Brightwell,2566364,RB,CIN,BAL,,,,,,,,,,,,,16.80,,,,,,,,,,103,0.00
Jonathon Brooks,2571883,RB,CAR,@NO,,,,,,,,,,,,,16.20,,,,,,,,,,104,0.00
Tahj Brooks,2574024,RB,CIN,BAL,,,,,,,,,,,,,16.80,,,,,,,,,,105,0.00
Michael Burton,2552636,RB,DEN,GB,,,,,,,,,,,,,12.00,,,,,,,,,,106,0.00
Nate Carter,2573909,RB,ATL,@TB,,,,,,,,,,,,,27.30,,,,,,,,,,107,0.00
Ty Chandler,2567907,RB,MIN,@DAL,,,,,,,,,,,,,17.00,,,,,,,,,,108,0.00
Nick Chubb,2561021,RB,HOU,ARI,,,,,,,,,,,,,30.83,,,,,,,,,,109,0.00
Chris Collier,2572600,RB,LV,@PHI,,,,,,,,,,,,,7.30,,,,,,,,,,110,0.00
Quali Conley,2574026,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,111,0.00
James Conner,2557978,RB,ARI,@HOU,,,,,,,,,,,,,13.40,,,,,,,,,,112,0.00
Jashaun Corbin,2569125,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,113,0.00
DeeJay Dallas,2565144,RB,JAX,NYJ,,,,,,,,,,,,,40.90,,,,,,,,,,114,0.00
Tyrion Davis-Price,2568207,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,115,0.00
AJ Dillon,2563986,RB,PHI,LV,,,,,,,,,,,,,21.90,,,,,,,,,,116,0.00
J.K. Dobbins,2563548,RB,DEN,GB,,,,,,,,,,,,,12.00,,,,,,,,,,117,0.00
Elijah Dotson,2571536,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,118,0.00
Chase Edmonds,2560711,RB,WAS,@NYG,,,,,,,,,,,,,15.80,,,,,,,,,,119,0.00
Donovan Edwards,2574437,RB,MIA,@PIT,,,,,,,,,,,,,18.20,,,,,,,,,,120,0.00
Gus Edwards,2561324,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,121,0.00
Clyde Edwards-Helaire,2564271,RB,KC,LAC,,,,,,,,,,,,,6.20,,,,,,,,,,122,0.00
Austin Ekeler,2559169,RB,WAS,@NYG,,,,,,,,,,,,,15.80,,,,,,,,,,123,0.00
Trevor Etienne,2573977,RB,CAR,@NO,,,,,,,,,,,,,16.20,,,,,,,,,,124,0.00
Darrynton Evans,2564043,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,125,0.00
Zach Evans,2569963,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,126,0.00
Demetric Felton,2565968,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,127,0.00
Jerome Ford,2567469,RB,CLE,@CHI,,,,,,,,,,,,,4.90,,,,,,,,,,128,0.00
D'Onta Foreman,2557994,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,129,0.00
Royce Freeman,2560733,RB,LAC,@KC,,,,,,,,,,,,,14.87,,,,,,,,,,130,0.00
Myles Gaskin,2562270,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,131,0.00
Antonio Gibson,2565276,RB,NE,BUF,,,,,,,,,,,,,38.30,,,,,,,,,,132,0.00
DJ Giddens,2574188,RB,IND,@SEA,,,,,,,,,,,,,23.30,,,,,,,,,,133,0.00
Ollie Gordon II,2574322,RB,MIA,@PIT,,,,,,,,,,,,,18.20,2,,2,,,,,,,134,0.00
Frank Gore Jr.,2572908,RB,BUF,@NE,,,,,,,,,,,,,36.20,,,,,,,,,,135,0.00
Eric Gray,2570158,RB,NYG,WAS,,,,,,,,,,,,,25.10,,,,,,,,,,136,0.00
Isaac Guerendo,2572498,RB,SF,TEN,,,,,,,,,,,,,20.00,,,,,,,,,,137,0.00
Troy Hairston,2568867,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,138,0.00
Deion Hankins,2574010,RB,CHI,CLE,,,,,,,,,,,,,26.00,,,,,,,,,,139,0.00
Kevin Harris,2567934,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,140,0.00
Najee Harris,2566448,RB,LAC,@KC,,,,,,,,,,,,,14.87,,,,,,,,,,141,0.00
Hassan Haskins,2567649,RB,LAC,@KC,,,,,,,,,,,,,14.87,,,,,,,,,,142,0.00
JaMycal Hasty,2565108,RB,MIA,@PIT,,,,,,,,,,,,,18.20,,,,,,,,,,143,0.00
Justice Hill,2562407,RB,BAL,@CIN,,,,,,,,,,,,,26.80,,,,,,,,,,144,0.00
Nyheim Hines,2560742,RB,NO,CAR,,,,,,,,,,,,,17.40,,,,,,,,,,145,0.00
George Holani,2572768,RB,SEA,IND,,,,,,,,,,,,,5.50,,,,,,,,,,146,0.00
Travis Homer,2562665,RB,CHI,CLE,,,,,,,,,,,,,26.00,,,,,,,,,,147,0.00
Jarveon Howard,2572663,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,148,0.00
Jarquez Hunter,2574269,RB,LAR,DET,,,,,,,,,,,,,37.40,,,,,,,,,,149,0.00
Max Hurleman,2574495,RB,PIT,MIA,,,,,,,,,,,,,22.80,,,,,,,,,,150,0.00
Deon Jackson,2565603,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,151,0.00
Ja'Quinden Jackson,2574218,RB,JAX,NYJ,,,,,,,,,,,,,40.90,,,,,,,,,,152,0.00
Jordan James,2574540,RB,SF,TEN,,,,,,,,,,,,,20.00,,,,,,,,,,153,0.00
Jermar Jefferson,2566058,RB,ARI,@HOU,,,,,,,,,,,,,13.40,,,,,,,,,,154,0.00
Terrell Jennings,2573767,RB,NE,BUF,,,,,,,,,,,,,38.30,,,,,,,,,,155,0.00
Amar Johnson,2574132,RB,LAC,@KC,,,,,,,,,,,,,14.87,,,,,,,,,,156,0.00
D'Ernest Johnson,2563327,RB,NE,BUF,,,,,,,,,,,,,38.30,,,,,,,,,,157,0.00
Jakob Johnson,2562890,RB,HOU,ARI,,,,,,,,,,,,,30.83,,,,,,,,,,158,0.00
Montrell Johnson Jr.,2574462,RB,CAR,@NO,,,,,,,,,,,,,16.20,,,,,,,,,,159,0.00
Roschon Johnson,2569615,RB,CHI,CLE,,,,,,,,,,,,,26.00,,,,,,,,,,160,0.00
Velus Jones Jr.,2567409,RB,SEA,IND,,,,,,,,,,,,,5.50,,,,,,,,,,161,0.00
Alvin Kamara,2558019,RB,NO,CAR,,,,,,,,,,,,,17.40,,,,,,,,,,162,0.00
D.K. Kaufman,2574646,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,163,0.00
John Kelly,2560777,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,164,0.00
Brock Lampe,2574375,RB,NE,BUF,,,,,,,,,,,,,38.30,,,,,,,,,,165,0.00
Lan Larison,2574376,RB,NE,BUF,,,,,,,,,,,,,38.30,,,,,,,,,,166,0.00
MarShawn Lloyd,2572042,RB,GB,@DEN,,,,,,,,,,,,,25.80,,,,,,,,,,167,0.00
Kayron Lynch-Adams,2573990,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,168,0.00
Phil Mafah,2574079,RB,DAL,MIN,,,,,,,,,,,,,29.80,,,,,,,,,,169,0.00
Marcus Major,2573942,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,170,0.00
Ahmani Marshall,2574055,RB,CLE,@CHI,,,,,,,,,,,,,4.90,,,,,,,,,,171,0.00
Damien Martinez,2574568,RB,GB,@DEN,,,,,,,,,,,,,25.80,,,,,,,,,,172,0.00
Alexander Mattison,2562682,RB,MIA,@PIT,,,,,,,,,,,,,18.20,,,,,,,,,,173,0.00
Jase McClellan,2571808,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,174,0.00
Sincere McCormick,2568984,RB,MIN,@DAL,,,,,,,,,,,,,17.00,,,,,,,,,,175,0.00
Kenny McIntosh,2570314,RB,SEA,IND,,,,,,,,,,,,,5.50,,,,,,,,,,176,0.00
Dante Miller,2572336,RB,NYG,WAS,,,,,,,,,,,,,25.10,,,,,,,,,,177,0.00
Kendre Miller,2570149,RB,NO,CAR,,,,,,,,,,,,,17.40,,,,,,,,,,178,0.00
Kendall Milton,2572741,RB,CIN,BAL,,,,,,,,,,,,,16.80,,,,,,,,,,179,0.00
Jordan Mims,2570768,RB,TEN,@SF,,,,,,,,,,,,,23.80,,,,,,,,,,180,0.00
Elijah Mitchell,2566538,RB,NE,BUF,,,,,,,,,,,,,38.30,,,,,,,,,,181,0.00
Joe Mixon,2557976,RB,HOU,ARI,,,,,,,,,,,,,30.83,,,,,,,,,,182,0.00
Zack Moss,2563617,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,183,0.00
Lew Nichols III,2569771,RB,PIT,MIA,,,,,,,,,,,,,22.80,,,,,,,,,,184,0.00
Nate Noel,2574328,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,185,0.00
Sone Ntoh,2573945,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,186,0.00
Kene Nwangwu,2566313,RB,NYJ,@JAX,,,,,,,,,,,,,20.20,,,,,,,,,,187,0.00
Robbie Ouzts,2574572,RB,SEA,IND,,,,,,,,,,,,,5.50,,,,,,,,,,188,0.00
Jaret Patterson,2567160,RB,LAC,@KC,,,,,,,,,,,,,14.87,,,,,,,,,,189,0.00
Dameon Pierce,2567685,RB,KC,LAC,,,,,,,,,,,,,6.20,,,,,,,,,,190,0.00
ShunDerrick Powell,2574471,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,191,0.00
Deneric Prince,2570707,RB,NE,BUF,,,,,,,,,,,,,38.30,,,,,,,,,,192,0.00
Craig Reynolds,2562834,RB,NE,BUF,,,,,,,,,,,,,38.30,,,,,,,,,,193,0.00
Patrick Ricard,2558990,RB,BAL,@CIN,,,,,,,,,,,,,26.80,,,,,,,,,,194,0.00
Kye Robichaux,2574119,RB,DET,@LAR,,,,,,,,,,,,,18.50,,,,,,,,,,195,0.00
Keilan Robinson,2572156,RB,NYJ,@JAX,,,,,,,,,,,,,20.20,,,,,,,,,,196,0.00
Chris Rodriguez Jr.,2570386,RB,WAS,@NYG,,,,,,,,,,,,,15.80,,,,,,,,,,197,0.00
Brady Russell,2570635,RB,SEA,IND,,,,,,,,,,,,,5.50,,,,,1,,,,,198,0.00
Dylan Sampson,2574062,RB,CLE,@CHI,,,,,,,,,,,,,4.90,,,,,,,,,,199,0.00
Miles Sanders,2562722,RB,DAL,MIN,,,,,,,,,,,,,29.80,,,,,,,,,,200,0.00
Raheim Sanders,2574529,RB,CLE,@CHI,,,,,,,,,,,,,4.90,,,,,,,,,,201,0.00
Jacob Saylors,2570840,RB,DET,@LAR,,,,,,,,,,,,,18.50,,,,,,,,,,202,0.00
Cody Schrader,2573545,RB,DEN,GB,,,,,,,,,,,,,12.00,,,,,,,,,,203,0.00
Lucas Scott,2573951,RB,BAL,@CIN,,,,,,,,,,,,,26.80,,,,,,,,,,204,0.00
Zavier Scott,2570563,RB,MIN,@DAL,,,,,,,,,,,,,17.00,,,,,,,,,,205,0.00
Trey Sermon,2566544,RB,PIT,MIA,,,,,,,,,,,,,22.80,,,,,,,,,,206,0.00
Aaron Shampklin,2568708,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,207,0.00
Will Shipley,2572390,RB,PHI,LV,,,,,,,,,,,,,21.90,,,,,,,,,,208,0.00
Cam Skattebo,2574427,RB,NYG,WAS,,,,,,,,,,,,,25.10,,,,,,,,,,209,0.00
Jabari Small,2573479,RB,DET,@LAR,,,,,,,,,,,,,18.50,,,,,,,,,,210,0.00
Carson Steele,2572847,RB,KC,LAC,,,,,,,,,,,,,6.20,,,,,,,,,,211,0.00
Tre Stewart,2574358,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,212,0.00
Pierre Strong,2567952,RB,GB,@DEN,,,,,,,,,,,,,25.80,,,,,,,,,,213,0.00
Toa Taua,2574645,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,214,0.00
J.J. Taylor,2564640,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,215,0.00
Patrick Taylor,2564040,RB,SF,TEN,,,,,,,,,,,,,20.00,,,,,,,,,,216,0.00
Lawrance Toafili,2574648,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,217,0.00
Anthony Tyus III,2574121,RB,CAR,@NO,,,,,,,,,,,,,16.20,,,,,,,,,,218,0.00
Xazavian Valladay,2571014,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,219,0.00
Ben VanSumeren,2570629,RB,PHI,LV,,,,,,,,,,,,,21.90,,,,,,,,,,220,0.00
Deuce Vaughn,2569699,RB,DEN,GB,,,,,,,,,,,,,12.00,,,,,,,,,,221,0.00
Ke'Shawn Vaughn,2565258,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,222,0.00
Jonathan Ward,2564949,RB,BAL,@CIN,,,,,,,,,,,,,26.80,,,,,,,,,,223,0.00
Carlos Washington,2570756,RB,ATL,@TB,,,,,,,,,,,,,27.30,,,,,,,,,,224,0.00
Jordan Waters,2574282,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,225,0.00
Blake Watson,2573106,RB,TEN,@SF,,,,,,,,,,,,,23.80,,,,,,,,,,226,0.00
Shane Watts,2574659,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,227,0.00
Ian Wheeler,2572977,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,228,0.00
Jalen White,2574139,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,229,0.00
Zamir White,2567883,RB,LV,@PHI,,,,,,,,,,,,,7.30,,,,,,,,,,230,0.00
Michael Wiley,2573614,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,231,0.00
Avery Williams,2565833,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,232,0.00
D.J. Williams,2573590,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,233,0.00
Jamaal Williams,2558204,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,234,0.00
Josh Williams,2574602,RB,TB,ATL,,,,,,,,,,,,,17.40,,,,,,,,,,235,0.00
Jeff Wilson,2560938,RB,MIA,@PIT,,,,,,,,,,,,,18.20,,,,,,,,,,236,0.00
Jacardia Wright,2574579,RB,SEA,IND,,,,,,,,,,,,,5.50,,,,,,,,,,237,0.00
Nay'Quan Wright,2574656,RB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,238,0.00
Owen Wright,2570425,RB,TB,ATL,,,,,,,,,,,,,17.40,,,,,,,,,,239,0.00
