PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Skylar Thompson,2567895,QB,PIT,BAL,,,,,,,,,,,,,0.00,,,,,,,,,,111,0.00
Dorian Thompson-Robinson,2569672,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,112,0.00
Payton Thorne,2574041,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,113,0.00
Kyle Trask,2566571,QB,ATL,NO,,,,,,,,,,,,,0.00,,,,,,,,,,114,0.00
Mitchell Trubisky,2558008,QB,BUF,NYJ,259,4,,5,,,,,,,1,,0.00,5,,5,,,,,,,115,0.00
Clayton Tune,2570236,QB,FA,Bye,34,,,23,,,,,,,,1,,4,,4,,,,,,,116,0.00
DJ Uiagalelei,2574532,QB,LAC,@DEN,,,,,,,,,,,,,0.00,,,,,,,,,,117,0.00
Cam Ward,2574164,QB,TEN,@JAX,52,,,11,1,,,,,,,,0.00,2,,2,,,,,,,118,0.00
Deshaun Watson,2558063,QB,CLE,@CIN,,,,,,,,,,,,,0.00,,,,,,,,,,119,0.00
Carson Wentz,2555259,QB,MIN,GB,,,,,,,,,,,,,0.00,,,,,,,,,,120,0.00
Mike White,2560929,QB,CAR,@TB,,,,,,,,,,,,,0.00,,,,,,,,,,121,0.00
Caleb Williams,2571913,QB,CHI,DET,212,2,1,1,,,,,,,1,1,0.00,1,,1,,,,,,,122,0.00
Malik Willis,2567667,QB,GB,@MIN,,,,,,,,,,,,,0.00,,,,,,,,,,123,0.00
Russell Wilson,2532975,QB,NYG,DAL,,,,,,,,,,,,,0.00,,,,,,,,,,124,0.00
Zach Wilson,2566391,QB,MIA,@NE,,,,,,,,,,,,,0.00,,,,,,,,,,125,0.00
Dresser Winn,2569990,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,126,0.00
Jameis Winston,2552033,QB,NYG,DAL,,,,,,,,,,,,,0.00,,,,,,,,,,127,0.00
John Wolford,2561718,QB,MIN,GB,,,,,,,,,,,,,0.00,,,,,,,,,,128,0.00
Logan Woodside,2560942,QB,ARI,@LAR,,,,,,,,,,,,,0.00,,,,,,,,,,129,0.00
Ben Wooldridge,2574390,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,130,0.00
Bryce Young,2569606,QB,CAR,@TB,266,2,1,-1,,,,,,,,1,0.00,2,,2,,,,,,,131,0.00
Bailey Zappe,2567961,QB,CLE,@CIN,,,,,,,,,,,,,0.00,,,,,,,,,,132,0.00
