PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Cordarrelle Patterson,2540145,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,327,0.00
Donovan Peoples-Jones,2563803,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,328,0.00
A.T. Perry,2570137,WR,DEN,GB,,,,,,,,,,,,,64.50,,,,,,,,,,329,0.00
Dante Pettis,2560836,WR,NO,CAR,,,,,,,,,,,,,30.30,,,,,,,,,,330,0.00
Kyle Philips,2567664,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,331,0.00
John Rhys Plumlee,2573518,WR,PIT,MIA,,,,,,,,,,,,,23.80,,,,,,,,,,332,0.00
Ja'Lynn Polk,2572300,WR,NO,CAR,,,,,,,,,,,,,30.30,,,,,,,,,,333,0.00
Makai Polk,2567304,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,334,0.00
Cornell Powell,2566187,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,335,0.00
Kaden Prather,2573969,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,336,0.00
Brennan Presley,2574276,WR,LAR,DET,,,,,,,,,,,,,33.90,,,,,,,,,,337,0.00
Hal Presley,2573970,WR,TEN,@SF,,,,,,,,,,,,,10.00,,,,,,,,,,338,0.00
Myles Price,2574357,WR,MIN,@DAL,,,,,,,,,,,,,28.80,,,,,,,,,,339,0.00
Jamaal Pritchett,2574447,WR,NYJ,@JAX,,,,,,,,,,,,,30.20,,,,,,,,,,340,0.00
James Proche,2563572,WR,TEN,@SF,,,,,,,,,,,,,10.00,,,,,1,,,,,341,0.00
Kendric Pryor,2568612,WR,CIN,BAL,,,,,,,,,,,,,20.30,,,,,,,,,,342,0.00
Jalen Reagor,2564850,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,343,0.00
Ja'Seem Reed,2574061,WR,CAR,@NO,,,,,,,,,,,,,21.60,,,,,,,,,,344,0.00
Louis Rees-Zammit,2572177,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,345,0.00
Nikko Remigio,2570692,WR,KC,LAC,,,,,,,,,,,,,18.80,,,,,,,,,,346,0.00
Hunter Renfrow,2562712,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,347,0.00
Xavier Restrepo,2574160,WR,TEN,@SF,,,,,,,,,,,,,10.00,,,,,,,,,,348,0.00
Josh Reynolds,2558194,WR,NYJ,@JAX,,,,,,,,,,,,,30.20,,,,,,,,,,349,0.00
Brenden Rice,2572480,WR,LV,@PHI,,,,,,,,,,,,,4.70,,,,,,,,,,350,0.00
JP Richardson,2574017,WR,CHI,CLE,,,,,,,,,,,,,32.30,,,,,,,,,,351,0.00
Calvin Ridley,2560854,WR,TEN,@SF,,,,,,,,,,,,,10.00,,,,,,,,,,352,0.00
Allen Robinson,2543509,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,353,0.00
Justyn Ross,2568432,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,354,0.00
Kyrese Rowan,2574104,WR,DEN,GB,,,,,,,,,,,,,64.50,,,,,,,,,,355,0.00
Jalen Royals,2574254,WR,KC,LAC,,,,,,,,,,,,,18.80,,,,,,,,,,356,0.00
Curtis Samuel,2558066,WR,BUF,@NE,,,,,,,,,,,,,11.10,,,,,,,,,,357,0.00
Braylon Sanders,2569038,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,358,0.00
Tyler Scott,2569630,WR,LAR,DET,,,,,,,,,,,,,33.90,,,,,,,,,,359,0.00
Tyrell Shavers,2571425,WR,BUF,@NE,,,,,,,,,,,,,11.10,,,,,,,,,,360,0.00
T.J. Sheffield,2574162,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,361,0.00
Laviska Shenault Jr.,2564232,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,362,0.00
Sterling Shepard,2555295,WR,TB,ATL,,,,,,,,,,,,,41.90,,,,,,,,,,363,0.00
Will Sheppard,2574638,WR,GB,@DEN,,,,,,,,,,,,,28.10,,,,,,,,,,364,0.00
Trent Sherfield,2561272,WR,ARI,@HOU,,,,,,,,,,,,,14.30,,,,,,,,,,365,0.00
Justin Shorter,2569579,WR,LV,@PHI,,,,,,,,,,,,,4.70,,,,,,,,,,366,0.00
Steven Sims,2563033,WR,ARI,@HOU,,,,,,,,,,,,,14.30,,,,,,,,,,367,0.00
Dorian Singer,2574232,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,368,0.00
Quentin Skinner,2574448,WR,NYJ,@JAX,,,,,,,,,,,,,30.20,,,,,,,,,,369,0.00
Quincy Skinner Jr.,2573918,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,370,0.00
Ainias Smith,2572393,WR,CAR,@NO,,,,,,,,,,,,,21.60,,,,,,,,,,371,0.00
Arian Smith,2574450,WR,NYJ,@JAX,,,,,,,,,,,,,30.20,,,,,2,,,,,372,0.00
Brandon Smith,2566839,WR,NE,BUF,,,,,,,,,,,,,13.70,,,,,,,,,,373,0.00
Jaden Smith,2574651,WR,TB,ATL,,,,,,,,,,,,,41.90,,,,,,,,,,374,0.00
Key'Shawn Smith,2574309,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,375,0.00
Xavier Smith,2570002,WR,LAR,DET,,,,,,,,,,,,,33.90,,,,,,,,,,376,0.00
Ihmir Smith-Marsette,2566319,WR,NYG,WAS,,,,,,,,,,,,,25.10,,,,,,,,,,377,0.00
JuJu Smith-Schuster,2558149,WR,KC,LAC,,,,,,,,,,,,,18.80,,,,,1,,,,,378,0.00
Equanimeous St. Brown,2560883,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,379,0.00
Drake Stoops,2573746,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,380,0.00
Mike Strachan,2565615,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,381,0.00
Blayne Taylor,2574197,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,382,0.00
Malik Taylor,2562995,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,383,0.00
Roc Taylor,2574501,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,384,0.00
Trent Taylor,2558202,WR,SF,TEN,,,,,,,,,,,,,37.10,,,,,,,,,,385,0.00
Isaac TeSlaa,2574120,WR,DET,@LAR,,,,,,,,,,,,,60.30,,,,,1,,,,,386,0.00
Thayer Thomas,2571213,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,387,0.00
Deven Thompkins,2569314,WR,ATL,@TB,,,,,,,,,,,,,15.90,,,,,,,,,,388,0.00
Dont'e Thornton Jr.,2574312,WR,LV,@PHI,,,,,,,,,,,,,4.70,,,,,,,,,,389,0.00
Jamari Thrash,2571955,WR,CLE,@CHI,,,,,,,,,,,,,17.40,,,,,,,,,,390,0.00
Cedric Tillman,2569681,WR,CLE,@CHI,,,,,,,,,,,,,17.40,,,,,,,,,,391,0.00
Jalen Tolbert,2567508,WR,DAL,MIN,,,,,,,,,,,,,30.10,,,,,,,,,,392,0.00
Kadarius Toney,2566376,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,393,0.00
Samori Toure,2567628,WR,NO,CAR,,,,,,,,,,,,,30.30,,,,,,,,,,394,0.00
Austin Trammell,2566728,WR,JAX,NYJ,,,,,,,,,,,,,29.90,,,,,,,,,,395,0.00
Laquon Treadwell,2555214,WR,IND,@SEA,,,,,,,,,,,,,15.00,,,,,,,,,,396,0.00
Brycen Tremayne,2571665,WR,CAR,@NO,,,,,,,,,,,,,21.60,,,,,,,,,,397,0.00
Tre Tucker,2570059,WR,LV,@PHI,,,,,,,,,,,,,4.70,,,,,3,,,,,398,0.00
DJ Turner,2565666,WR,LV,@PHI,,,,,,,,,,,,,4.70,,,,,,,,,,399,0.00
Malik Turner,2561671,WR,SF,TEN,,,,,,,,,,,,,37.10,,,,,,,,,,400,0.00
Chris Tyree,2574410,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,401,0.00
Jalen Virgil,2568756,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,402,0.00
Dayton Wade,2572645,WR,BAL,@CIN,,,,,,,,,,,,,20.10,,,,,,,,,,403,0.00
Devontez Walker,2571844,WR,BAL,@CIN,,,,,,,,,,,,,20.10,,,,,,,,,,404,0.00
Jahdae Walker,2574021,WR,CHI,CLE,,,,,,,,,,,,,32.30,,,,,,,,,,405,0.00
Casey Washington,2571820,WR,ATL,@TB,,,,,,,,,,,,,15.90,,,,,,,,,,406,0.00
Montrell Washington,2567538,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,407,0.00
Tahj Washington,2572258,WR,MIA,@PIT,,,,,,,,,,,,,6.60,,,,,,,,,,408,0.00
Jordan Watkins,2574550,WR,SF,TEN,,,,,,,,,,,,,37.10,,,,,,,,,,409,0.00
Quez Watkins,2564880,WR,PHI,LV,,,,,,,,,,,,,21.00,,,,,,,,,,410,0.00
Justin Watson,2560051,WR,HOU,ARI,,,,,,,,,,,,,25.00,,,,,,,,,,411,0.00
Jared Wayne,2571017,WR,HOU,ARI,,,,,,,,,,,,,25.00,,,,,,,,,,412,0.00
Theo Wease Jr.,2574335,WR,MIA,@PIT,,,,,,,,,,,,,6.60,,,,,,,,,,413,0.00
Xavier Weaver,2573412,WR,ARI,@HOU,,,,,,,,,,,,,14.30,,,,,,,,,,414,0.00
Jeremiah Webb,2574386,WR,NE,BUF,,,,,,,,,,,,,13.70,,,,,,,,,,415,0.00
Antwane Wells Jr.,2574429,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,416,0.00
Nick Westbrook-Ikhine,2565477,WR,MIA,@PIT,,,,,,,,,,,,,6.60,,,,,1,,,,,417,0.00
LaJohntay Wester,2573954,WR,BAL,@CIN,,,,,,,,,,,,,20.10,,,,,,,,,,418,0.00
Cody White,2564313,WR,SEA,IND,,,,,,,,,,,,,31.50,,,,,,,,,,419,0.00
David White Jr.,2573202,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,420,0.00
Ricky White III,2574578,WR,SEA,IND,,,,,,,,,,,,,31.50,,,,,,,,,,421,0.00
Jordan Whittington,2572216,WR,LAR,DET,,,,,,,,,,,,,33.90,,,,,1,,,,,422,0.00
Kristian Wilkerson,2565480,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,423,0.00
Ke'Shawn Williams,2574505,WR,CIN,BAL,,,,,,,,,,,,,20.30,,,,,,,,,,424,0.00
Kyle Williams,2574387,WR,NE,BUF,,,,,,,,,,,,,13.70,,,,,,,,,,425,0.00
Mario Williams,2574284,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,426,0.00
Mike Williams,2558846,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,427,0.00
Savion Williams,2574141,WR,GB,@DEN,,,,,,,,,,,,,28.10,,,,,,,,,,428,0.00
Seth Williams,2566052,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,429,0.00
Cedrick Wilson Jr.,2560936,WR,MIA,@PIT,,,,,,,,,,,,,6.60,,,,,,,,,,430,0.00
Garrett Wilson,2568048,WR,NYJ,@JAX,,,,,,,,,,,,,30.20,,,,,,,,,,431,0.00
Johnny Wilson,2572399,WR,PHI,LV,,,,,,,,,,,,,21.00,,,,,,,,,,432,0.00
Pokey Wilson,2571542,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,433,0.00
Roman Wilson,2572459,WR,PIT,MIA,,,,,,,,,,,,,23.80,,,,,,,,,,434,0.00
Juwann Winfree,2562956,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,435,0.00
Mike Woods,2567481,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,436,0.00
Robert Woods,2540169,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,437,0.00
Winston Wright,2574642,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,438,0.00
Dareke Young,2568291,WR,SEA,IND,,,,,,,,,,,,,31.50,,,,,,,,,,439,0.00
Olamide Zaccheaus,2562808,WR,CHI,CLE,,,,,,,,,,,,,32.30,,,,,3,,,,,440,0.00
Kameron Johnson,2573572,WR,TB,ATL,,,,,,,,,,,,1,41.90,,,,,,,,,,441,-1.00
Mason Tipton,2573403,WR,NO,CAR,,,,-4,,1,5,,,,,1,30.30,1,1,2,1,2,50,,,,442,-1.40
Dyami Brown,2566586,WR,JAX,NYJ,,,,4,,,,,,,,1,29.90,1,,1,,,,,,,443,-1.60
