PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Tee Higgins,2563731,WR,CIN,@MIA,,,,,,3,53,1,,,,,30.90,,3,3,3,3,100,1,,1,20,12.80
Ladd McConkey,2572477,WR,LAC,@DAL,,,,,,4,43,1,,,,,46.50,,4,4,4,6,67,,,,21,12.30
Michael Wilson,2570224,WR,ARI,ATL,,,,,,2,52,1,,,,,17.00,,2,2,2,3,67,,,,22,12.20
Mike Evans,2543468,WR,TB,@CAR,,,,,,5,31,1,,,,,26.10,,5,5,5,9,56,2,,2,23,11.60
Kyle Williams,2574387,WR,NE,@BAL,,,,,,2,46,1,,,,,45.00,,2,2,2,3,67,,,,24,11.60
Chimere Dike,2574147,WR,TEN,KC,,,,,,3,40,1,,,,,22.20,,3,3,3,5,60,1,,1,25,11.50
Justin Jefferson,2564556,WR,MIN,@NYG,,,,,,6,85,,,,,,16.20,,6,6,6,8,75,,,,26,11.50
Mack Hollins,2558262,WR,NE,@BAL,,,,,,7,69,,,,,,45.00,,7,7,7,9,78,,,,27,10.40
Malik Washington,2572255,WR,MIA,CIN,,,,9,1,1,23,,,,,,24.70,1,1,2,1,1,100,,,,28,9.70
Jameson Williams,2567565,WR,DET,PIT,,,,,,5,70,,,,,,44.30,,5,5,5,9,56,,,,29,9.50
Josh Downs,2569861,WR,IND,SF,,,,3,,5,65,,,,,,37.10,1,5,6,5,9,56,,,,30,9.30
Demarcus Robinson,2555478,WR,SF,@IND,,,,,,2,23,1,,,,,31.90,,2,2,2,2,100,,,,31,9.30
Jaylen Waddle,2566292,WR,MIA,CIN,,,,,,5,72,,,,,1,24.70,,5,5,5,9,56,,,,32,9.20
Rashid Shaheed,2569110,WR,SEA,LAR,,,,31,,,,,1,,,,37.70,1,,1,,1,,,,,33,9.10
Jahdae Walker,2574021,WR,CHI,GB,,,,,,2,21,1,,,,,32.80,,2,2,2,3,67,1,,,34,9.10
Ryan Flournoy,2571970,WR,DAL,LAC,,,,,,2,18,1,,,,,44.60,,2,2,2,2,100,1,,,35,8.80
Troy Franklin,2571997,WR,DEN,JAX,,,,,,4,66,,,,,,40.20,,4,4,4,5,80,,,,36,8.60
Pat Bryant,2574086,WR,DEN,JAX,,,,,,5,42,,,,,,40.20,,5,5,5,8,63,,,,37,8.20
CeeDee Lamb,2563848,WR,DAL,LAC,,,,,,6,51,,,,,,44.60,,6,6,6,7,86,,,,38,8.10
Nico Collins,2566127,WR,HOU,LV,,,,,,4,59,,,,,,16.20,,4,4,4,9,44,,,,39,7.90
Devontez Walker,2571844,WR,BAL,NE,,,,,,,,,,,,,31.30,,,,,,,,,,40,7.50
Tre Harris,2574515,WR,LAC,@DAL,,,,,,4,54,,,,,,46.50,,4,4,4,5,80,,,,41,7.40
Amon-Ra St. Brown,2566073,WR,DET,PIT,,,,,,4,54,,,,,,44.30,,4,4,4,9,44,,,,42,7.40
Tre Tucker,2570059,WR,LV,@HOU,,,,11,,4,43,,,,,,14.60,2,4,6,4,5,80,,,,43,7.40
Elic Ayomanor,2574142,WR,TEN,KC,,,,,,3,58,,,,,,22.20,,3,3,3,4,75,,,,44,7.30
Keenan Allen,2540154,WR,LAC,@DAL,,,,,,5,44,,,,,,46.50,,5,5,5,5,100,,,,45,6.90
Adam Thielen,2541785,WR,PIT,@DET,,,,,,4,49,,,,,,20.40,,4,4,4,4,100,,,,46,6.90
Terry McLaurin,2562489,WR,WAS,PHI,,,,,,3,53,,,,,,17.30,,3,3,3,4,75,,,,47,6.80
Xavier Smith,2570002,WR,LAR,@SEA,,,,,,2,57,,,,,,55.10,,2,2,2,2,100,,,,48,6.70
Jakobi Meyers,2562492,WR,JAX,@DEN,,,,1,,4,45,,,,,,34.50,1,4,5,4,8,50,,,,49,6.60
Jalen Coker,2572920,WR,CAR,TB,,,,,,3,47,,,,,,27.90,,3,3,3,5,60,,,,50,6.20
DK Metcalf,2562685,WR,PIT,@DET,,,,,,4,42,,,,,,20.40,,4,4,4,9,44,,,,51,6.20
DeAndre Hopkins,2540165,WR,BAL,NE,,,,,,4,41,,,,,,31.30,,4,4,4,5,80,,,,52,6.10
Mason Tipton,2573403,WR,NO,NYJ,,,,12,,4,29,,,,,,40.70,1,4,5,4,5,80,,,,53,6.10
Adonai Mitchell,2572129,WR,NYJ,@NO,,,,,,3,43,,,,,,13.90,,3,3,3,6,50,,,,54,5.80
Jayden Reed,2569765,WR,GB,@CHI,,,,6,,3,35,,,,,,28.70,1,3,4,3,3,100,,,,55,5.60
Treylon Burks,2567643,WR,WAS,PHI,,,,,,2,30,,,,,,17.30,,2,2,2,5,40,,,,56,5.50
Chris Godwin Jr.,2558105,WR,TB,@CAR,,,,,,5,30,,,,,,26.10,,5,5,5,6,83,,,,57,5.50
Konata Mumpfield,2574272,WR,LAR,@SEA,,,,,,3,40,,,,,,55.10,,3,3,3,8,38,,,,58,5.50
Cooper Kupp,2557898,WR,SEA,LAR,,,,,,3,39,,,,1,1,37.70,,3,3,3,4,75,,,,59,5.40
Khalil Shakir,2567334,WR,BUF,@CLE,,,,,,4,34,,,,,,8.70,,4,4,4,5,80,,,,60,5.40
Jack Bech,2574285,WR,LV,@HOU,,,,,,2,43,,,,,,14.60,,2,2,2,3,67,,,,61,5.30
Christian Kirk,2560781,WR,HOU,LV,,,,,,3,37,,,,,,16.20,,3,3,3,5,60,,,,62,5.20
Michael Pittman,2564136,WR,IND,SF,,,,,,4,32,,,,,,37.10,,4,4,4,5,80,,,,63,5.20
Malachi Corley,2572357,WR,CLE,BUF,,,,30,,2,11,,,,,,11.10,3,2,5,2,4,50,,,,64,5.10
Xavier Worthy,2572186,WR,KC,@TEN,,,,,,2,41,,,,,,8.50,1,2,3,2,3,67,,,,65,5.10
Deebo Samuel Sr.,2562721,WR,WAS,PHI,,,,,,3,35,,,,,,17.30,,3,3,3,4,75,,,,66,5.00
Emeka Egbuka,2574585,WR,TB,@CAR,,,,,,1,40,,,,,,26.10,,1,1,1,2,50,,,,67,4.50
Isaiah Williams,2573154,WR,NYJ,@NO,,,,,,4,25,,,,,,13.90,,4,4,4,4,100,,,,68,4.50
Marvin Mims Jr.,2569717,WR,DEN,JAX,,,,3,,3,26,,,,,,40.20,1,3,4,3,3,100,,,,69,4.40
Olamide Zaccheaus,2562808,WR,CHI,GB,,,,,,2,33,,,,,,32.80,,2,2,2,5,40,,,,70,4.30
Kendrick Bourne,2558914,WR,SF,@IND,,,,,,3,27,,,,,,31.90,,3,3,3,5,60,,,,71,4.20
Drake London,2567250,WR,ATL,@ARI,,,,,,3,27,,,,,,7.60,,3,3,3,8,38,,,,72,4.20
Theo Wease Jr.,2574335,WR,MIA,CIN,,,,,,2,32,,,,,,24.70,,2,2,2,4,50,,,,73,4.20
Marquise Brown,2562379,WR,KC,@TEN,,,,,,3,22,,,,,,8.50,,3,3,3,3,100,,,,74,3.70
Wan'Dale Robinson,2568012,WR,NYG,MIN,,,,3,,3,19,,,,,,5.00,1,3,4,3,6,50,,,,75,3.70
KaVontae Turpin,2569509,WR,DAL,LAC,,,,13,,2,14,,,,,,44.60,2,2,4,2,4,50,,,,76,3.70
Jordan Addison,2570074,WR,MIN,@NYG,,,,,,2,26,,,,,,16.20,,2,2,2,3,67,,,,77,3.60
Kayshon Boutte,2570092,WR,NE,@BAL,,,,,,1,16,,,,,,45.00,,1,1,1,3,33,,,,78,3.60
Van Jefferson,2564358,WR,TEN,KC,,,,,,2,24,,,,,,22.20,,2,2,2,2,100,,,,79,3.40
Scott Miller,2562865,WR,PIT,@DET,,,,,,3,19,,,,,,20.40,,3,3,3,3,100,,,,80,3.40
Darnell Mooney,2563707,WR,ATL,@ARI,,,,,,2,24,,,,,,7.60,,2,2,2,2,100,,,,81,3.40
Xavier Weaver,2573412,WR,ARI,ATL,,,,,,2,19,,,,,,17.00,,2,2,2,2,100,,,,82,2.90
Kevin Austin Jr.,2568954,WR,NO,NYJ,,,,,,2,18,,,,,,40.70,,2,2,2,3,67,,,,83,2.80
Jahan Dotson,2568321,WR,PHI,@WAS,,,,,,3,13,,,,,,30.00,,3,3,3,3,100,,,,84,2.80
Skyy Moore,2567805,WR,SF,@IND,,,,,,1,23,,,,,,31.90,,1,1,1,1,100,,,,85,2.80
Brian Thomas Jr.,2572162,WR,JAX,@DEN,,,,,,2,18,,,,,,34.50,,2,2,2,3,67,,,,86,2.80
Jerry Jeudy,2563896,WR,CLE,BUF,,,,,,3,12,,,,,,11.10,,3,3,3,4,75,,,,87,2.70
Christian Watson,2567637,WR,GB,@CHI,,,,,,2,17,,,,,,28.70,,2,2,2,6,33,,,,88,2.70
Andrei Iosivas,2569657,WR,CIN,@MIA,,,,,,1,21,,,,,,30.90,,1,1,1,1,100,,,,89,2.60
Jalen McMillan,2572552,WR,TB,@CAR,,,,1,,2,15,,,,,,26.10,1,2,3,2,3,67,,,,90,2.60
Tyrell Shavers,2571425,WR,BUF,@CLE,,,,,,1,21,,,,,,8.70,,1,1,1,2,50,,,,91,2.60
Jimmy Horn Jr.,2573985,WR,CAR,TB,,,,25,,,,,,,,,27.90,1,,1,,,,,,,92,2.50
Jordan Whittington,2572216,WR,LAR,@SEA,,,,,,1,19,,,,,,55.10,,1,1,1,1,100,,,,93,2.40
Jayden Higgins,2574170,WR,HOU,LV,,,,,,1,17,,,,,,16.20,,1,1,1,3,33,,,,94,2.20
Dontayvion Wicks,2569759,WR,GB,@CHI,,,,,,2,12,,,,,,28.70,,2,2,2,2,100,,,,95,2.20
Cody White,2564313,WR,SEA,LAR,,,,,,,,,,,,,37.70,,,,,,,,,,96,2.10
Isaiah Bond,2574663,WR,CLE,BUF,,,,-1,,,21,,,,,,11.10,1,,1,,,,,,,97,2.00
Marvin Harrison Jr.,2572411,WR,ARI,ATL,,,,,,1,14,,,,,,17.00,,1,1,1,3,33,,,,98,1.90
Xavier Legette,2571889,WR,CAR,TB,,,,,,1,12,,,,,,27.90,,1,1,1,3,33,,,,99,1.70
JuJu Smith-Schuster,2558149,WR,KC,@TEN,,,,,,1,12,,,,,,8.50,,1,1,1,4,25,,,,100,1.70
Tim Patrick,2558985,WR,JAX,@DEN,,,,,,1,11,,,,,,34.50,,1,1,1,1,100,,,,101,1.60
Cedrick Wilson Jr.,2560936,WR,MIA,CIN,,,,,,1,11,,,,,,24.70,,1,1,1,1,100,,,,102,1.60
Kameron Johnson,2573572,WR,TB,@CAR,,,,,,,,,,,,,26.10,,,,,,,,,,103,1.50
KeAndre Lambert-Smith,2574521,WR,LAC,@DAL,,,,,,1,10,,,,,,46.50,,1,1,1,1,100,,,,104,1.50
Ben Skowronek,2566247,WR,PIT,@DET,,,,,,,,,,,,,20.40,,,,,,,,,,105,1.50
Arian Smith,2574450,WR,NYJ,@NO,,,,,,,,,,,,,13.90,,,,,1,,,,,106,1.50
Dareke Young,2568291,WR,SEA,LAR,,,,,,,,,,,,,37.70,,,,,,,,,,107,1.50
Lil'Jordan Humphrey,2562668,WR,DEN,JAX,,,,,,1,9,,,,,,40.20,,1,1,1,2,50,,,,108,1.40
Calvin Austin III,2568132,WR,PIT,@DET,,,,,,1,8,,,,,,20.40,,1,1,1,1,100,,,,109,1.30
Darius Slayton,2562736,WR,NYG,MIN,,,,,,1,8,,,,,,5.00,,1,1,1,2,50,,,,110,1.30
Cedric Tillman,2569681,WR,CLE,BUF,,,,,,1,8,,,,,,11.10,,1,1,1,1,100,,,,111,1.30
Tyler Johnson,2565225,WR,NYJ,@NO,,,,,,1,7,,,,,,13.90,,1,1,1,1,100,,,,112,1.20
Brycen Tremayne,2571665,WR,CAR,TB,,,,,,,,,,,,,27.90,,,,,,,,,,113,1.20
DeMario Douglas,2570119,WR,NE,@BAL,,,,,,1,6,,,,,,45.00,,1,1,1,2,50,,,,114,1.10
Tai Felton,2574344,WR,MIN,@NYG,,,,,,1,6,,,,,,16.20,,1,1,1,1,100,,,,115,1.10
Tyler Lockett,2552430,WR,LV,@HOU,,,,,,1,6,,,,,,14.60,,1,1,1,2,50,,,,116,1.10
Marquez Valdes-Scantling,2560907,WR,PIT,@DET,,,,,,1,6,,,,,,20.40,,1,1,1,3,33,,,,117,1.10
Xavier Hutchinson,2569825,WR,HOU,LV,,,,,,1,4,,,,,,16.20,,1,1,1,2,50,,,,118,0.90
John Metchie III,2567682,WR,NYJ,@NO,,,,,,1,4,,,,,,13.90,,1,1,1,5,20,,,,119,0.90
Savion Williams,2574141,WR,GB,@CHI,,,,9,,,,,,,,,28.70,2,,2,,,,,,,120,0.90
Alex Bachman,2563301,WR,LV,@HOU,,,,,,1,3,,,,,,14.60,,1,1,1,1,100,,,,121,0.80
Josh Palmer,2566502,WR,BUF,@CLE,,,,,,1,2,,,,,,8.70,,1,1,1,1,100,,,,122,0.70
Matthew Golden,2574130,WR,GB,@CHI,,,,4,,,,,,,,,28.70,2,,2,,1,,,,,123,0.40
Tez Johnson,2574589,WR,TB,@CAR,,,,,,1,-1,,,,,,26.10,,1,1,1,1,100,,,,124,0.40
Ke'Shawn Williams,2574505,WR,CIN,@MIA,,,,1,,,,,,,,,30.90,1,,1,,,,,,,125,0.10
Davante Adams,2543495,WR,LAR,@SEA,,,,,,,,,,,,,55.10,,,,,,,,,,126,0.00
Ife Adeyi,2574628,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,127,0.00
Nelson Agholor,2552600,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,128,0.00
Jamal Agnew,2558821,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,129,0.00
Brandon Aiyuk,2565093,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,130,0.00
Ajou Ajou,2574182,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,131,0.00
Kelly Akharaiyi,2573955,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,132,0.00
Maurice Alexander,2569528,WR,CHI,GB,,,,,,,,,,,,,32.80,,,,,,,,,,133,0.00
Kazmeir Allen,2571641,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,134,0.00
Andrew Armstrong,2574316,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,135,0.00
Tutu Atwell,2566196,WR,LAR,@SEA,,,,,,,,,,,,,55.10,,,,,,,,,,136,0.00
Andre Baccellia,2564250,WR,ARI,ATL,,,,,,,,,,,,,17.00,,,,,,,,,,137,0.00
Elijhah Badger,2574238,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,138,0.00
Javon Baker,2572285,WR,SF,@IND,,,,,,,,,,,,,31.90,,,,,,,,,,139,0.00
Kawaan Baker,2566349,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,140,0.00
Monaray Baldwin,2574318,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,141,0.00
Michael Bandy,2567175,WR,DEN,JAX,,,,,,,,,,,,,40.20,,,,,,,,,,142,0.00
Jahmal Banks,2573923,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,143,0.00
Rashod Bateman,2565836,WR,BAL,NE,,,,,,,,,,,,,31.30,,,,,2,,,,,144,0.00
Odell Beckham Jr.,2543496,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,145,0.00
David Bell,2567460,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,146,0.00
Ronnie Bell,2570290,WR,NO,NYJ,,,,,,,,,,,,,40.70,,,,,,,,,,147,0.00
Junior Bergen,2574535,WR,SF,@IND,,,,,,,,,,,,,31.90,,,,,,,,,,148,0.00
Braxton Berrios,2560975,WR,HOU,LV,,,,,,,,,,,,,16.20,,,,,,,,,,149,0.00
Tarik Black,2565594,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,150,0.00
Chris Blair,2565588,WR,ATL,@ARI,,,,,,,,,,,,,7.60,,,,,,,,,,151,0.00
DeMeer Blankumsee,2574364,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,152,0.00
Jordan Bly,2574415,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,153,0.00
Jake Bobo,2571378,WR,SEA,LAR,,,,,,,,,,,,,37.70,,,,,,,,,,154,0.00
Silas Bolden,2574339,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,155,0.00
Tyler Boyd,2555466,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,156,0.00
Miles Boykin,2562631,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,157,0.00
Chandler Brayboy,2574208,WR,JAX,@DEN,,,,,,,,,,,,,34.50,,,,,,,,,,158,0.00
Tyrone Broden,2574555,WR,SEA,LAR,,,,,,,,,,,,,37.70,,,,,,,,,,159,0.00
Ja'Corey Brooks,2574606,WR,WAS,PHI,,,,,,,,,,,,,17.30,,,,,,,,,,160,0.00
Jalen Brooks,2569696,WR,ARI,ATL,,,,,,,,,,,,,17.00,,,,,,,,,,161,0.00
Dyami Brown,2566586,WR,JAX,@DEN,,,,,,,,,,,,,34.50,,,,,,,,,,162,0.00
Noah Brown,2558091,WR,WAS,PHI,,,,,,,,,,,,,17.30,,,,,,,,,,163,0.00
Sam Brown Jr.,2574623,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,164,0.00
Jason Brownlee,2570608,WR,KC,@TEN,,,,,,,,,,,,,8.50,,,,,,,,,,165,0.00
Luther Burden III,2574004,WR,CHI,GB,,,,,,,,,,,,,32.80,,,,,,,,,,166,0.00
Cole Burgess,2572983,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,167,0.00
Jermaine Burton,2571922,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,168,0.00
Deon Cain,2560987,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,169,0.00
Marquez Callaway,2565310,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,170,0.00
Dalen Cambre,2574416,WR,NYG,MIN,,,,,,,,,,,,,5.00,,,,,,,,,,171,0.00
Dalevon Campbell,2574508,WR,LAC,@DAL,,,,,,,,,,,,,46.50,,,,,,,,,,172,0.00
Parris Campbell,2562495,WR,DAL,LAC,,,,,,,,,,,,,44.60,,,,,,,,,,173,0.00
Cam Camper,2574209,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,174,0.00
DeAndre Carter,2553502,WR,CLE,BUF,,,,,,,,,,,,,11.10,,,,,,,,,,175,0.00
Joshua Cephus,2573193,WR,JAX,@DEN,,,,,,,,,,,,,34.50,,,,,,,,,,176,0.00
Quintez Cephus,2563926,WR,HOU,LV,,,,,,,,,,,,,16.20,,,,,,,,,,177,0.00
DJ Chark,2561018,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,178,0.00
Irvin Charles,2568021,WR,NYJ,@NO,,,,,,,,,,,,,13.90,,,,,,,,,,179,0.00
Dan Chisena,2564514,WR,CAR,TB,,,,,,,,,,,,,27.90,,,,,,,,,,180,0.00
Efton Chism III,2574369,WR,NE,@BAL,,,,,,,,,,,,,45.00,,,,,,,,,,181,0.00
Robbie Chosen,2556462,WR,WAS,PHI,,,,,,,,,,,,,17.30,,,,,,,,,,182,0.00
Chase Claypool,2564970,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,183,0.00
Keon Coleman,2571859,WR,BUF,@CLE,,,,,,,,,,,,,8.70,,,,,,,,,,184,0.00
Beaux Collins,2574418,WR,NYG,MIN,,,,,,,,,,,,,5.00,,,,,,,,,,185,0.00
Brandin Cooks,2543498,WR,BUF,@CLE,,,,,,,,,,,,,8.70,,,,,1,,,,,186,0.00
Elijah Cooks,2571029,WR,NO,NYJ,,,,,,,,,,,,,40.70,,,,,,,,,,187,0.00
Amari Cooper,2552487,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,188,0.00
Darius Cooper,2574456,WR,PHI,@WAS,,,,,,,,,,,,,30.00,,,,,,,,,,189,0.00
Chase Cota,2570948,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,190,0.00
Britain Covey,2568066,WR,PHI,@WAS,,,,,,,,,,,,,30.00,,,,,,,,,,191,0.00
Jacob Cowing,2572492,WR,SF,@IND,,,,,,,,,,,,,31.90,,,,,,,,,,192,0.00
River Cracraft,2559485,WR,WAS,PHI,,,,,,,,,,,,,17.30,,,,,,,,,,193,0.00
Jalen Cropper,2570870,WR,DAL,LAC,,,,,,,,,,,,,44.60,,,,,,,,,,194,0.00
Malik Cunningham,2571222,WR,DET,PIT,,,,,,,,,,,,,44.30,,,,,,,,,,195,0.00
Mac Dalena,2574244,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,196,0.00
Roderick Daniels Jr.,2574660,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,197,0.00
Derius Davis,2570272,WR,LAC,@DAL,,,,,,,,,,,,,46.50,,,,,,,,,,198,0.00
Gabe Davis,2563602,WR,BUF,@CLE,,,,,,,,,,,,,8.70,,,,,,,,,,199,0.00
Joaquin Davis,2574089,WR,MIN,@NYG,,,,,,,,,,,,,16.20,,,,,,,,,,200,0.00
Kaden Davis,2568732,WR,CLE,BUF,,,,,,,,,,,,,11.10,,,,,,,,,,201,0.00
Tank Dell,2569813,WR,HOU,LV,,,,,,,,,,,,,16.20,,,,,,,,,,202,0.00
Moochie Dixon,2574399,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,203,0.00
Phillip Dorsett,2552424,WR,LV,@HOU,,,,,,,,,,,,,14.60,,,,,,,,,,204,0.00
Greg Dortch,2562645,WR,ARI,ATL,,,,,,,,,,,,,17.00,,,,,,,,,,205,0.00
Colton Dowell,2569801,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,206,0.00
Dylan Drummond,2571446,WR,ATL,@ARI,,,,,,,,,,,,,7.60,,,,,,,,,,207,0.00
Grant DuBose,2569786,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,208,0.00
Ashton Dulin,2562646,WR,IND,SF,,,,,,,,,,,,,37.10,,,,,,,,,,209,0.00
Devin Duvernay,2563551,WR,CHI,GB,,,,,,,,,,,,,32.80,,,,,,,,,,210,0.00
Tru Edwards,2574266,WR,LAR,@SEA,,,,,,,,,,,,,55.10,,,,,,,,,,211,0.00
Dee Eskridge,2566553,WR,MIA,CIN,,,,,,,,,,,,,24.70,,,,,,,,,,212,0.00
Erik Ezukanma,2567889,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,213,0.00
Simi Fehoko,2566004,WR,ARI,ATL,,,,,,,,,,,,,17.00,,,,,,,,,,214,0.00
Da'Quan Felton,2574420,WR,NYG,MIN,,,,,,,,,,,,,5.00,,,,,,,,,,215,0.00
Dez Fitzpatrick,2566109,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,216,0.00
Dontae Fleming,2574345,WR,MIN,@NYG,,,,,,,,,,,,,16.20,,,,,,,,,,217,0.00
Luke Floriea,2574044,WR,CLE,BUF,,,,,,,,,,,,,11.10,,,,,,,,,,218,0.00
Bryce Ford-Wheaton,2570590,WR,NYG,MIN,,,,,,,,,,,,,5.00,,,,,,,,,,219,0.00
Montorie Foster Jr,2574559,WR,SEA,LAR,,,,,,,,,,,,,37.70,,,,,,,,,,220,0.00
Zakhari Franklin,2574291,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,221,0.00
Russell Gage,2561061,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,222,0.00
Michael Gallup,2560735,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,223,0.00
Jacolby George,2573981,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,224,0.00
Jaelen Gill,2573785,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,225,0.00
Xavier Gipson,2570614,WR,NYG,MIN,,,,,,,,,,,,,5.00,,,,,,,,,,226,0.00
Stephen Gosnell,2573958,WR,BUF,@CLE,,,,,,,,,,,,,8.70,,,,,,,,,,227,0.00
Anthony Gould,2572120,WR,IND,SF,,,,,,,,,,,,,37.10,,,,,,,,,,228,0.00
Danny Gray,2568210,WR,PHI,@WAS,,,,,,,,,,,,,30.00,,,,,,,,,,229,0.00
Bryson Green,2574483,WR,ARI,ATL,,,,,,,,,,,,,17.00,,,,,,,,,,230,0.00
Garrett Greene,2574586,WR,TB,@CAR,,,,,,,,,,,,,26.10,,,,,,,,,,231,0.00
Luke Grimm,2574512,WR,LAC,@DAL,,,,,,,,,,,,,46.50,,,,,,,,,,232,0.00
Xavier Guillory,2573929,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,233,0.00
KJ Hamler,2563890,WR,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,234,0.00
